step,percent_remaining,normalized_efficiency,diameter,density,meshedness,avg_shortest_path,betweenness_centrality,graph_radius,clustering_coefficient
223.0,42.820512820512825,0.0116543404035926,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
224.0,42.56410256410257,0.0115186954331472,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
225.0,42.30769230769232,0.0113830504627017,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
226.0,42.05128205128205,0.0112477011215322,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
227.0,41.79487179487179,0.0111132707173666,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
228.0,41.53846153846153,0.0109789279653925,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
229.0,41.28205128205128,0.0108447735990178,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
230.0,41.02564102564102,0.0107119450505176,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
231.0,40.76923076923077,0.0105833179903571,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
232.0,40.51282051282051,0.0104551619131052,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
233.0,40.256410256410255,0.0103278230293022,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
234.0,40.0,0.0102006226231932,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
235.0,39.74358974358975,0.01007470622656,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
236.0,39.48717948717949,0.0099490025493832,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
237.0,39.23076923076923,0.0098250206298424,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
238.0,38.97435897435897,0.0097036225981063,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
239.0,38.71794871794872,0.0095825110173514,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
240.0,38.46153846153846,0.0094619309229148,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
241.0,38.20512820512821,0.0093451255316979,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
242.0,37.94871794871795,0.0092316447721095,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
243.0,37.69230769230769,0.0091181640125211,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
244.0,37.43589743589744,0.0090063457260723,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
245.0,37.17948717948718,0.0088966328823296,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
246.0,36.92307692307693,0.0087892487077516,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
247.0,36.66666666666667,0.008681920195783,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
248.0,36.410256410256416,0.0085751625801546,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
249.0,36.15384615384616,0.0084696609364748,2.0,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,0.0
250.0,35.89743589743589,0.0083642973044732,1.0,1.0,,1.0,0.0,1.0,0.0
251.0,35.641025641025635,0.0082591270954147,1.0,1.0,,1.0,0.0,1.0,0.0
252.0,35.38461538461538,0.0081573933675806,1.0,1.0,,1.0,0.0,1.0,0.0
253.0,35.128205128205124,0.0080573314676739,1.0,1.0,,1.0,0.0,1.0,0.0
254.0,34.87179487179487,0.0079578618311794,1.0,1.0,,1.0,0.0,1.0,0.0
255.0,34.61538461538461,0.0078596018961656,1.0,1.0,,1.0,0.0,1.0,0.0
256.0,34.35897435897436,0.0077617682917507,1.0,1.0,,1.0,0.0,1.0,0.0
257.0,34.1025641025641,0.0076641450175665,1.0,1.0,,1.0,0.0,1.0,0.0
258.0,33.84615384615385,0.0075690105427011,1.0,1.0,,1.0,0.0,1.0,0.0
259.0,33.58974358974359,0.0074741327750469,1.0,1.0,,1.0,0.0,1.0,0.0
260.0,33.333333333333336,0.007379972337492,1.0,1.0,,1.0,0.0,1.0,0.0
261.0,33.07692307692308,0.0072885029321342,1.0,1.0,,1.0,0.0,1.0,0.0
262.0,32.820512820512825,0.0071978463102825,1.0,1.0,,1.0,0.0,1.0,0.0
263.0,32.56410256410256,0.0071085921017652,1.0,1.0,,1.0,0.0,1.0,0.0
264.0,32.30769230769231,0.0070203152162372,1.0,1.0,,1.0,0.0,1.0,0.0
265.0,32.05128205128205,0.0069323971798373,1.0,1.0,,1.0,0.0,1.0,0.0
266.0,31.794871794871792,0.0068448877850284,1.0,1.0,,1.0,0.0,1.0,0.0
267.0,31.538461538461537,0.0067585682583813,1.0,1.0,,1.0,0.0,1.0,0.0
268.0,31.28205128205128,0.0066722487317342,1.0,1.0,,1.0,0.0,1.0,0.0
269.0,31.025641025641026,0.0065861249409751,1.0,1.0,,1.0,0.0,1.0,0.0
270.0,30.76923076923077,0.0065000011502161,1.0,1.0,,1.0,0.0,1.0,0.0
271.0,30.512820512820515,0.0064142204349972,1.0,1.0,,1.0,0.0,1.0,0.0
272.0,30.25641025641026,0.0063310040422748,1.0,1.0,,1.0,0.0,1.0,0.0
273.0,30.000000000000004,0.0062479927440554,1.0,1.0,,1.0,0.0,1.0,0.0
274.0,29.743589743589748,0.0061656134659381,1.0,1.0,,1.0,0.0,1.0,0.0
275.0,29.48717948717948,0.0060834043929408,1.0,1.0,,1.0,0.0,1.0,0.0
276.0,29.230769230769223,0.0060026633391043,1.0,1.0,,1.0,0.0,1.0,0.0
277.0,28.97435897435897,0.005921953948426,1.0,1.0,,1.0,0.0,1.0,0.0
278.0,28.717948717948715,0.0058413568180366,1.0,1.0,,1.0,0.0,1.0,0.0
279.0,28.46153846153846,0.0057609348988001,1.0,1.0,,1.0,0.0,1.0,0.0
280.0,28.205128205128204,0.0056805129795637,1.0,1.0,,1.0,0.0,1.0,0.0
281.0,27.94871794871795,0.0056000910603272,1.0,1.0,,1.0,0.0,1.0,0.0
282.0,27.692307692307693,0.0055199122431978,1.0,1.0,,1.0,0.0,1.0,0.0
283.0,27.43589743589744,0.005440021095191,1.0,1.0,,1.0,0.0,1.0,0.0
284.0,27.179487179487182,0.0053612374002353,1.0,1.0,,1.0,0.0,1.0,0.0
285.0,26.923076923076927,0.0052824537052796,1.0,1.0,,1.0,0.0,1.0,0.0
286.0,26.66666666666667,0.0052036700103239,1.0,1.0,,1.0,0.0,1.0,0.0
287.0,26.410256410256405,0.0051249624348802,1.0,1.0,,1.0,0.0,1.0,0.0
288.0,26.15384615384615,0.0050463276694046,1.0,1.0,,1.0,0.0,1.0,0.0
289.0,25.89743589743589,0.0049690511407872,1.0,1.0,,1.0,0.0,1.0,0.0
290.0,25.64102564102564,0.0048917746121698,1.0,1.0,,1.0,0.0,1.0,0.0
291.0,25.384615384615383,0.0048147780709749,1.0,1.0,,1.0,0.0,1.0,0.0
292.0,25.128205128205128,0.0047380954727338,1.0,1.0,,1.0,0.0,1.0,0.0
293.0,24.871794871794872,0.0046622101745825,1.0,1.0,,1.0,0.0,1.0,0.0
294.0,24.615384615384617,0.0045865692517986,1.0,1.0,,1.0,0.0,1.0,0.0
295.0,24.35897435897436,0.004511079876942,1.0,1.0,,1.0,0.0,1.0,0.0
296.0,24.102564102564106,0.0044372287263661,1.0,1.0,,1.0,0.0,1.0,0.0
297.0,23.84615384615385,0.0043637638794879,1.0,1.0,,1.0,0.0,1.0,0.0
298.0,23.589743589743595,0.0042909175064709,1.0,1.0,,1.0,0.0,1.0,0.0
299.0,23.33333333333333,0.0042181075384379,1.0,1.0,,1.0,0.0,1.0,0.0
300.0,23.076923076923077,0.004145360389816,1.0,1.0,,1.0,0.0,1.0,0.0
301.0,22.820512820512818,0.0040730731014908,1.0,1.0,,1.0,0.0,1.0,0.0
302.0,22.56410256410256,0.0040025723764335,1.0,1.0,,1.0,0.0,1.0,0.0
303.0,22.307692307692307,0.0039325967964418,1.0,1.0,,1.0,0.0,1.0,0.0
304.0,22.05128205128205,0.0038629322190278,1.0,1.0,,1.0,0.0,1.0,0.0
305.0,21.7948717948718,0.0037958521301795,1.0,1.0,,1.0,0.0,1.0,0.0
306.0,21.53846153846154,0.0037288669595892,1.0,1.0,,1.0,0.0,1.0,0.0
307.0,21.282051282051285,0.0036618817889988,1.0,1.0,,1.0,0.0,1.0,0.0
308.0,21.02564102564103,0.0035948966184084,1.0,1.0,,1.0,0.0,1.0,0.0
309.0,20.769230769230774,0.0035280373597929,1.0,1.0,,1.0,0.0,1.0,0.0
310.0,20.51282051282052,0.0034617882899782,1.0,1.0,,1.0,0.0,1.0,0.0
311.0,20.25641025641025,0.003395824776499,1.0,1.0,,1.0,0.0,1.0,0.0
312.0,20.0,0.0033298612630198,1.0,1.0,,1.0,0.0,1.0,0.0
313.0,19.74358974358974,0.0032645224446522,1.0,1.0,,1.0,0.0,1.0,0.0
314.0,19.487179487179485,0.0031998471075305,1.0,1.0,,1.0,0.0,1.0,0.0
315.0,19.23076923076923,0.0031352542644612,1.0,1.0,,1.0,0.0,1.0,0.0
316.0,18.97435897435897,0.0030713781706811,1.0,1.0,,1.0,0.0,1.0,0.0
317.0,18.71794871794872,0.0030088736135082,1.0,1.0,,1.0,0.0,1.0,0.0
318.0,18.461538461538463,0.0029464338652079,1.0,1.0,,1.0,0.0,1.0,0.0
319.0,18.205128205128208,0.0028840683615548,1.0,1.0,,1.0,0.0,1.0,0.0
320.0,17.948717948717952,0.0028237146483421,1.0,1.0,,1.0,0.0,1.0,0.0
321.0,17.692307692307697,0.0027640152024751,1.0,1.0,,1.0,0.0,1.0,0.0
322.0,17.43589743589744,0.0027056125068666,1.0,1.0,,1.0,0.0,1.0,0.0
323.0,17.179487179487175,0.002649844492452,1.0,1.0,,1.0,0.0,1.0,0.0
324.0,16.92307692307692,0.0025950384437871,1.0,1.0,,1.0,0.0,1.0,0.0
325.0,16.666666666666664,0.0025410383664262,1.0,1.0,,1.0,0.0,1.0,0.0
326.0,16.41025641025641,0.0024870382890652,1.0,1.0,,1.0,0.0,1.0,0.0
327.0,16.153846153846153,0.0024330382117043,1.0,1.0,,1.0,0.0,1.0,0.0
328.0,15.897435897435896,0.0023794267151028,1.0,1.0,,1.0,0.0,1.0,0.0
329.0,15.64102564102564,0.0023270945505791,1.0,1.0,,1.0,0.0,1.0,0.0
330.0,15.384615384615383,0.0022754202761236,1.0,1.0,,1.0,0.0,1.0,0.0
331.0,15.12820512820513,0.0022244636999245,1.0,1.0,,1.0,0.0,1.0,0.0
332.0,14.871794871794874,0.0021735071237255,1.0,1.0,,1.0,0.0,1.0,0.0
333.0,14.61538461538462,0.0021225505475264,1.0,1.0,,1.0,0.0,1.0,0.0
334.0,14.358974358974365,0.0020723116695836,1.0,1.0,,1.0,0.0,1.0,0.0
335.0,14.102564102564108,0.0020227516953968,1.0,1.0,,1.0,0.0,1.0,0.0
336.0,13.84615384615384,0.001973727383734,1.0,1.0,,1.0,0.0,1.0,0.0
337.0,13.589743589743586,0.0019247030720711,1.0,1.0,,1.0,0.0,1.0,0.0
338.0,13.33333333333333,0.0018760499262873,1.0,1.0,,1.0,0.0,1.0,0.0
339.0,13.076923076923077,0.0018277433128808,1.0,1.0,,1.0,0.0,1.0,0.0
340.0,12.82051282051282,0.0017794366994742,1.0,1.0,,1.0,0.0,1.0,0.0
341.0,12.564102564102564,0.0017311988010228,1.0,1.0,,1.0,0.0,1.0,0.0
342.0,12.307692307692308,0.0016834718669772,1.0,1.0,,1.0,0.0,1.0,0.0
343.0,12.051282051282053,0.0016358441573266,1.0,1.0,,1.0,0.0,1.0,0.0
344.0,11.794871794871796,0.001588796127037,1.0,1.0,,1.0,0.0,1.0,0.0
345.0,11.538461538461542,0.0015417480967474,1.0,1.0,,1.0,0.0,1.0,0.0
346.0,11.282051282051286,0.0014947635590762,1.0,1.0,,1.0,0.0,1.0,0.0
347.0,11.02564102564103,0.001447779021405,1.0,1.0,,1.0,0.0,1.0,0.0
348.0,10.769230769230765,0.0014007944837338,1.0,1.0,,1.0,0.0,1.0,0.0
349.0,10.51282051282051,0.0013543896254236,1.0,1.0,,1.0,0.0,1.0,0.0
350.0,10.256410256410254,0.0013079847671133,1.0,1.0,,1.0,0.0,1.0,0.0
351.0,9.999999999999998,0.0012621900976039,1.0,1.0,,1.0,0.0,1.0,0.0
352.0,9.743589743589745,0.0012169468304134,1.0,1.0,,1.0,0.0,1.0,0.0
353.0,9.487179487179487,0.0011722287082885,1.0,1.0,,1.0,0.0,1.0,0.0
354.0,9.230769230769232,0.001127692621896,1.0,1.0,,1.0,0.0,1.0,0.0
355.0,8.974358974358976,0.0010840548988457,1.0,1.0,,1.0,0.0,1.0,0.0
356.0,8.71794871794872,0.0010404171757954,1.0,1.0,,1.0,0.0,1.0,0.0
357.0,8.461538461538465,0.0009968301353503,1.0,1.0,,1.0,0.0,1.0,0.0
358.0,8.20512820512821,0.0009532430949052,1.0,1.0,,1.0,0.0,1.0,0.0
359.0,7.948717948717954,0.000909960369293,1.0,1.0,,1.0,0.0,1.0,0.0
360.0,7.692307692307687,0.0008668006059694,1.0,1.0,,1.0,0.0,1.0,0.0
361.0,7.435897435897432,0.0008236408426459,1.0,1.0,,1.0,0.0,1.0,0.0
362.0,7.179487179487176,0.0007805545219145,1.0,1.0,,1.0,0.0,1.0,0.0
363.0,6.923076923076921,0.0007378514756631,1.0,1.0,,1.0,0.0,1.0,0.0
364.0,6.666666666666665,0.00069558528922,1.0,1.0,,1.0,0.0,1.0,0.0
365.0,6.41025641025641,0.0006534336452875,1.0,1.0,,1.0,0.0,1.0,0.0
366.0,6.153846153846154,0.000611282001355,1.0,1.0,,1.0,0.0,1.0,0.0
367.0,5.897435897435899,0.0005696555024882,1.0,1.0,,1.0,0.0,1.0,0.0
368.0,5.641025641025643,0.0005302636550103,1.0,1.0,,1.0,0.0,1.0,0.0
369.0,5.384615384615388,0.0004910568273577,,0.0,,,,,0.0
370.0,5.128205128205132,0.0004525061781608,,0.0,,,,,0.0
371.0,4.871794871794877,0.0004140079075634,,0.0,,,,,0.0
372.0,4.61538461538461,0.0003778359154446,,0.0,,,,,0.0
373.0,4.358974358974354,0.0003455394939099,,0.0,,,,,0.0
374.0,4.102564102564099,0.0003189424408814,,0.0,,,,,0.0
375.0,3.846153846153844,0.0002923453878529,,0.0,,,,,0.0
376.0,3.589743589743588,0.0002657483348244,,0.0,,,,,0.0
377.0,3.3333333333333326,0.0002399111975967,,0.0,,,,,0.0
378.0,3.076923076923077,0.0002147917586253,,0.0,,,,,0.0
379.0,2.8205128205128216,0.0001896723196539,,0.0,,,,,0.0
380.0,2.564102564102566,0.0001645528806825,,0.0,,,,,0.0
381.0,2.3076923076923106,0.0001407555174465,,0.0,,,,,0.0
382.0,2.051282051282055,0.0001169581542104,,0.0,,,,,0.0
383.0,1.7948717948717996,9.37709797753358e-05,,0.0,,,,,0.0
384.0,1.538461538461533,7.171488701997463e-05,,0.0,,,,,0.0
385.0,1.2820512820512775,5.01839393302173e-05,,0.0,,,,,0.0
386.0,1.025641025641022,3.744732238698056e-05,,0.0,,,,,0.0
387.0,0.7692307692307665,2.5059653853147568e-05,,0.0,,,,,0.0
388.0,0.512820512820511,1.3160972235123776e-05,,0.0,,,,,0.0
389.0,0.2564102564102555,5.687420144464203e-06,,0.0,,,,,0.0
390.0,0.0,0.0,,0.0,,,,,
